InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539721,21212,PACK OF 72 RETROSPOT CAKE CASES,13,2023-11-17 09:14:00,0.54,12711.0,United Kingdom
C539052,71053,WHITE METAL LANTERN,-1,2023-11-17 09:14:00,3.55,12615.0,United Kingdom
538303,22632,HAND WARMER RED POLKA DOT,14,2023-11-17 09:15:00,1.76,12505.0,Netherlands
539465,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2023-11-17 09:19:00,3.93,12677.0,Belgium
540945,21034,REX CASH+CARRY JUMBO SHOPPER,20,2023-11-17 09:22:00,1.27,13011.0,United Kingdom
540945,22622,BOX OF VINTAGE ALPHABET BLOCKS,22,2023-11-17 09:26:00,10.43,13011.0,United Kingdom
538087,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,2023-11-17 09:31:00,9.7,12472.0,Switzerland
539425,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2023-11-17 09:38:00,3.15,12671.0,Netherlands
540924,22752,SET 7 BABUSHKA NESTING BOXES,8,2023-11-17 09:48:00,7.83,13004.0,EIRE
540394,84978,HANGING HEART JAR T-LIGHT HOLDER,16,2023-11-17 09:48:00,1.41,12855.0,Netherlands
538471,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2023-11-17 09:51:00,4.35,12531.0,Spain
538520,22622,BOX OF VINTAGE ALPHABET BLOCKS,10,2023-11-17 09:55:00,9.89,12538.0,Italy
538353,22752,SET 7 BABUSHKA NESTING BOXES,15,2023-11-17 09:56:00,7.49,12512.0,United Kingdom
539308,20727,LUNCH BAG BLACK SKULL,17,2023-11-17 09:58:00,1.6,12654.0,Switzerland
540394,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-11-17 09:59:00,0.55,12855.0,Netherlands
539465,21034,REX CASH+CARRY JUMBO SHOPPER,17,2023-11-17 10:04:00,1.29,12677.0,Belgium
539169,47566,PARTY BUNTING,20,2023-11-17 10:08:00,5.1,12634.0,United Kingdom
539465,22633,HAND WARMER UNION JACK,15,2023-11-17 10:10:00,1.97,12677.0,Belgium
539799,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2023-11-17 10:12:00,0.57,12723.0,United Kingdom
538549,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-11-17 10:17:00,1.38,12542.0,Netherlands
540600,47566,PARTY BUNTING,4,2023-11-17 10:20:00,5.17,12914.0,Italy
539801,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2023-11-17 10:29:00,1.79,12724.0,Switzerland
539592,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2023-11-17 10:29:00,0.57,12693.0,United Kingdom
539409,21034,REX CASH+CARRY JUMBO SHOPPER,22,2023-11-17 10:31:00,1.31,12668.0,Spain
539409,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-11-17 10:39:00,2.94,12668.0,Spain
539043,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2023-11-17 10:39:00,3.64,12614.0,United Kingdom
540924,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2023-11-17 10:41:00,3.29,13004.0,EIRE
539173,84406B,CREAM CUPID HEARTS COAT HANGER,21,2023-11-17 10:51:00,2.71,12634.0,United Kingdom
539173,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-11-17 10:53:00,2.19,12634.0,United Kingdom
539693,71053,WHITE METAL LANTERN,15,2023-11-17 10:58:00,3.33,12706.0,United Kingdom
539308,22745,POPPY'S PLAYHOUSE BEDROOM,13,2023-11-17 10:58:00,2.16,12654.0,Switzerland
539924,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2023-11-17 11:00:00,1.8,12741.0,Channel Islands
540221,22633,HAND WARMER UNION JACK,1,2023-11-17 11:00:00,1.99,12804.0,United Kingdom
540497,23203,JUMBO BAG VINTAGE DOILY,21,2023-11-17 11:05:00,4.29,12883.0,United Kingdom
539128,22745,POPPY'S PLAYHOUSE BEDROOM,12,2023-11-17 11:10:00,2.08,12628.0,United Kingdom
538790,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2023-11-17 11:11:00,2.81,12578.0,France
538353,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2023-11-17 11:11:00,0.53,12512.0,United Kingdom
541286,23298,SPACEBOY LUNCH BOX,2,2023-11-17 11:11:00,1.89,,United Kingdom
539086,23298,SPACEBOY LUNCH BOX,9,2023-11-17 11:17:00,1.98,12620.0,France
539308,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2023-11-17 11:17:00,3.85,12654.0,Switzerland
540221,71053,WHITE METAL LANTERN,17,2023-11-17 11:20:00,3.55,12804.0,United Kingdom
538350,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2023-11-17 11:21:00,3.61,12511.0,Portugal
541286,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-17 11:25:00,8.02,13108.0,United Kingdom
539801,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-11-17 11:25:00,4.06,12724.0,Switzerland
538790,22745,POPPY'S PLAYHOUSE BEDROOM,4,2023-11-17 11:29:00,2.04,12578.0,France
539859,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-11-17 11:36:00,0.58,12732.0,United Kingdom
539859,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2023-11-17 11:44:00,0.54,12732.0,United Kingdom
538549,21929,JUMBO BAG PINK VINTAGE PAISLEY,19,2023-11-17 11:48:00,2.22,12542.0,Netherlands
540223,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2023-11-17 11:49:00,1.64,12805.0,United Kingdom
541560,84879,ASSORTED COLOUR BIRD ORNAMENT,21,2023-11-17 11:51:00,1.7,13191.0,Germany
539592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2023-11-17 11:59:00,2.67,12693.0,United Kingdom
539679,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-11-17 12:00:00,2.56,12704.0,Finland
538303,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2023-11-17 12:04:00,3.97,12505.0,Netherlands
538520,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2023-11-17 12:05:00,1.69,12538.0,Italy
538471,23298,SPACEBOY LUNCH BOX,10,2023-11-17 12:06:00,1.94,12531.0,Spain
538580,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2023-11-17 12:13:00,3.14,12547.0,United Kingdom
538549,23298,SPACEBOY LUNCH BOX,23,2023-11-17 12:19:00,1.9,12542.0,Netherlands
540394,84978,HANGING HEART JAR T-LIGHT HOLDER,9,2023-11-17 12:22:00,1.44,12855.0,Netherlands
539801,22745,POPPY'S PLAYHOUSE BEDROOM,11,2023-11-17 12:25:00,2.11,12724.0,Switzerland
539351,22633,HAND WARMER UNION JACK,12,2023-11-17 12:30:00,1.8,12660.0,Portugal
541328,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2023-11-17 12:31:00,1.39,13122.0,United Kingdom
541328,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2023-11-17 12:31:00,1.39,13122.0,United Kingdom
538087,23355,HOT WATER BOTTLE KEEP CALM,9,2023-11-17 12:38:00,4.92,12472.0,Switzerland
538072,84978,HANGING HEART JAR T-LIGHT HOLDER,16,2023-11-17 12:38:00,1.5,12471.0,Germany
539592,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2023-11-17 12:38:00,0.55,12693.0,United Kingdom
541328,23355,HOT WATER BOTTLE KEEP CALM,24,2023-11-17 12:40:00,4.8,13122.0,United Kingdom
538790,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2023-11-17 12:47:00,1.4,12578.0,France
538956,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2023-11-17 12:50:00,2.02,12603.0,Spain
539465,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,11,2023-11-17 12:51:00,3.74,12677.0,Belgium
539409,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2023-11-17 12:52:00,4.3,12668.0,Spain
539924,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2023-11-17 12:52:00,3.85,12741.0,Channel Islands
540497,22745,POPPY'S PLAYHOUSE BEDROOM,20,2023-11-17 12:53:00,2.25,12883.0,United Kingdom
538072,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2023-11-17 12:53:00,2.5,12471.0,Germany
538956,21034,REX CASH+CARRY JUMBO SHOPPER,13,2023-11-17 12:56:00,1.25,12603.0,Spain
538580,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2023-11-17 12:58:00,3.05,12547.0,United Kingdom
538520,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-11-17 13:00:00,1.73,12538.0,Italy
539801,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2023-11-17 13:04:00,2.74,12724.0,Switzerland
539625,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2023-11-17 13:08:00,2.18,12698.0,Spain
540600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2023-11-17 13:12:00,2.68,12914.0,Italy
539625,21929,JUMBO BAG PINK VINTAGE PAISLEY,14,2023-11-17 13:12:00,2.01,12698.0,Spain
540394,21929,JUMBO BAG PINK VINTAGE PAISLEY,19,2023-11-17 13:14:00,2.08,12855.0,Netherlands
538520,22633,HAND WARMER UNION JACK,13,2023-11-17 13:14:00,1.95,12538.0,Italy
539128,20725,LUNCH BAG RED RETROSPOT,18,2023-11-17 13:20:00,1.75,12628.0,United Kingdom
539425,21034,REX CASH+CARRY JUMBO SHOPPER,23,2023-11-17 13:21:00,1.32,12671.0,Netherlands
540770,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-11-17 13:25:00,2.96,12957.0,Switzerland
541560,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2023-11-17 13:29:00,4.17,13191.0,Germany
541286,84978,HANGING HEART JAR T-LIGHT HOLDER,20,2023-11-17 13:30:00,1.55,13108.0,United Kingdom
538549,84029E,RED WOOLLY HOTTIE WHITE HEART,23,2023-11-17 13:32:00,3.49,12542.0,Netherlands
538580,21929,JUMBO BAG PINK VINTAGE PAISLEY,21,2023-11-17 13:33:00,2.11,12547.0,United Kingdom
539197,21034,REX CASH+CARRY JUMBO SHOPPER,23,2023-11-17 13:34:00,1.34,12637.0,United Kingdom
538549,47566,PARTY BUNTING,16,2023-11-17 13:36:00,5.27,12542.0,Netherlands
541038,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2023-11-17 13:41:00,3.24,13038.0,France
539173,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2023-11-17 13:45:00,3.32,12634.0,United Kingdom
539625,23203,JUMBO BAG VINTAGE DOILY,16,2023-11-17 14:02:00,4.27,12698.0,Spain
540770,20727,LUNCH BAG BLACK SKULL,13,2023-11-17 14:03:00,1.69,12957.0,Switzerland
541514,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,13,2023-11-17 14:07:00,3.07,13179.0,United Kingdom
539351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2023-11-17 14:09:00,2.73,12660.0,Portugal
540221,21034,REX CASH+CARRY JUMBO SHOPPER,8,2023-11-17 14:10:00,1.31,12804.0,United Kingdom
539859,22633,HAND WARMER UNION JACK,4,2023-11-17 14:19:00,1.82,12732.0,United Kingdom
540070,23203,JUMBO BAG VINTAGE DOILY,20,2023-11-17 14:19:00,4.04,12762.0,United Kingdom
540394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2023-11-17 14:19:00,2.62,12855.0,Netherlands
539425,47566,PARTY BUNTING,15,2023-11-17 14:21:00,4.77,12671.0,Netherlands
540945,22745,POPPY'S PLAYHOUSE BEDROOM,21,2023-11-17 14:21:00,2.02,13011.0,United Kingdom
539197,22745,POPPY'S PLAYHOUSE BEDROOM,17,2023-11-17 14:22:00,2.03,12637.0,United Kingdom
541038,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2023-11-17 14:24:00,3.73,13038.0,France
541373,23203,JUMBO BAG VINTAGE DOILY,15,2023-11-17 14:27:00,4.01,13136.0,United Kingdom
540545,23298,SPACEBOY LUNCH BOX,18,2023-11-17 14:29:00,2.0,12897.0,Portugal
538956,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2023-11-17 14:32:00,0.54,12603.0,Spain
539351,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2023-11-17 14:34:00,2.18,12660.0,Portugal
541514,23298,SPACEBOY LUNCH BOX,2,2023-11-17 14:40:00,1.87,13179.0,United Kingdom
538580,20727,LUNCH BAG BLACK SKULL,5,2023-11-17 14:50:00,1.58,12547.0,United Kingdom
540070,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-11-17 14:51:00,3.51,12762.0,United Kingdom
541038,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2023-11-17 14:58:00,2.03,13038.0,France
538956,22752,SET 7 BABUSHKA NESTING BOXES,18,2023-11-17 15:00:00,7.31,12603.0,Spain
541373,71053,WHITE METAL LANTERN,1,2023-11-17 15:02:00,3.58,13136.0,United Kingdom
539625,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-11-17 15:06:00,2.94,12698.0,Spain
538580,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-11-17 15:06:00,2.72,12547.0,United Kingdom
541514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2023-11-17 15:06:00,2.54,13179.0,United Kingdom
539351,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2023-11-17 15:16:00,3.45,12660.0,Portugal
538790,22752,SET 7 BABUSHKA NESTING BOXES,20,2023-11-17 15:20:00,7.61,12578.0,France
538580,71053,WHITE METAL LANTERN,22,2023-11-17 15:21:00,3.28,12547.0,United Kingdom
540070,84978,HANGING HEART JAR T-LIGHT HOLDER,16,2023-11-17 15:30:00,1.4,12762.0,United Kingdom
538549,22745,POPPY'S PLAYHOUSE BEDROOM,8,2023-11-17 15:30:00,2.09,12542.0,Netherlands
538956,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-17 15:37:00,7.87,12603.0,Spain
539465,23355,HOT WATER BOTTLE KEEP CALM,17,2023-11-17 15:41:00,5.12,12677.0,Belgium
538303,22748,POPPY'S PLAYHOUSE KITCHEN,17,2023-11-17 15:52:00,2.15,12505.0,Netherlands
538350,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-11-17 15:54:00,1.62,12511.0,Portugal
540223,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-11-17 15:55:00,3.37,12805.0,United Kingdom
540945,20725,LUNCH BAG RED RETROSPOT,20,2023-11-17 15:57:00,1.59,13011.0,United Kingdom
539924,84406B,CREAM CUPID HEARTS COAT HANGER,8,2023-11-17 15:57:00,2.66,12741.0,Channel Islands
541286,47566,PARTY BUNTING,12,2023-11-17 16:02:00,4.86,13108.0,United Kingdom
539859,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2023-11-17 16:04:00,1.4,12732.0,United Kingdom
540497,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-11-17 16:05:00,0.58,12883.0,United Kingdom
540545,20725,LUNCH BAG RED RETROSPOT,23,2023-11-17 16:07:00,1.72,12897.0,Portugal
540770,20727,LUNCH BAG BLACK SKULL,21,2023-11-17 16:10:00,1.75,12957.0,Switzerland
541090,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2023-11-17 16:13:00,3.62,13053.0,Switzerland
538087,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-11-17 16:14:00,3.54,12472.0,Switzerland
538790,20725,LUNCH BAG RED RETROSPOT,20,2023-11-17 16:15:00,1.77,12578.0,France
538549,22745,POPPY'S PLAYHOUSE BEDROOM,14,2023-11-17 16:17:00,2.21,12542.0,Netherlands
539169,71053,WHITE METAL LANTERN,12,2023-11-17 16:18:00,3.63,12634.0,United Kingdom
541328,47566,PARTY BUNTING,12,2023-11-17 16:20:00,5.22,13122.0,United Kingdom
539169,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2023-11-17 16:28:00,10.57,12634.0,United Kingdom
539801,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2023-11-17 16:30:00,1.61,12724.0,Switzerland
539801,23298,SPACEBOY LUNCH BOX,3,2023-11-17 16:34:00,1.92,12724.0,Switzerland
540545,21034,REX CASH+CARRY JUMBO SHOPPER,17,2023-11-17 16:34:00,1.33,12897.0,Portugal
540545,20725,LUNCH BAG RED RETROSPOT,22,2023-11-17 16:34:00,1.66,12897.0,Portugal
539465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-17 16:34:00,2.6,12677.0,Belgium
538072,22748,POPPY'S PLAYHOUSE KITCHEN,22,2023-11-17 16:36:00,2.11,12471.0,Germany
539197,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-11-17 16:36:00,2.85,12637.0,United Kingdom
539859,23298,SPACEBOY LUNCH BOX,10,2023-11-17 16:39:00,2.02,12732.0,United Kingdom
539173,20727,LUNCH BAG BLACK SKULL,16,2023-11-17 16:40:00,1.73,12634.0,United Kingdom
538956,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-17 16:41:00,7.83,12603.0,Spain
539721,22748,POPPY'S PLAYHOUSE KITCHEN,14,2023-11-17 16:45:00,2.07,12711.0,United Kingdom
540945,22752,SET 7 BABUSHKA NESTING BOXES,14,2023-11-17 16:45:00,7.77,13011.0,United Kingdom
538215,22633,HAND WARMER UNION JACK,5,2023-11-17 16:45:00,1.82,12492.0,EIRE
539086,71053,WHITE METAL LANTERN,8,2023-11-17 16:46:00,3.4,12620.0,France
540221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2023-11-17 16:47:00,2.55,12804.0,United Kingdom
538790,22633,HAND WARMER UNION JACK,21,2023-11-17 16:48:00,1.87,12578.0,France
539351,23203,JUMBO BAG VINTAGE DOILY,16,2023-11-17 16:48:00,4.1,12660.0,Portugal
539693,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-11-17 16:50:00,2.68,12706.0,United Kingdom
539592,22745,POPPY'S PLAYHOUSE BEDROOM,8,2023-11-17 16:56:00,2.12,12693.0,United Kingdom
539693,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2023-11-17 16:59:00,3.3,12706.0,United Kingdom
539101,84406B,CREAM CUPID HEARTS COAT HANGER,9,2023-11-17 17:01:00,2.82,12623.0,EIRE
539859,47566,PARTY BUNTING,24,2023-11-17 17:01:00,5.32,12732.0,United Kingdom
541286,20725,LUNCH BAG RED RETROSPOT,6,2023-11-17 17:06:00,1.7,13108.0,United Kingdom
539592,71053,WHITE METAL LANTERN,2,2023-11-17 17:06:00,3.66,12693.0,United Kingdom
540394,47566,PARTY BUNTING,18,2023-11-17 17:12:00,4.94,12855.0,Netherlands
539169,23298,SPACEBOY LUNCH BOX,11,2023-11-17 17:16:00,1.88,12634.0,United Kingdom
539128,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-11-17 17:18:00,2.55,12628.0,United Kingdom
539308,22745,POPPY'S PLAYHOUSE BEDROOM,24,2023-11-17 17:22:00,2.19,12654.0,Switzerland
540221,22633,HAND WARMER UNION JACK,3,2023-11-17 17:25:00,1.78,12804.0,United Kingdom
538087,23203,JUMBO BAG VINTAGE DOILY,19,2023-11-17 17:26:00,4.41,12472.0,Switzerland
539086,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2023-11-17 17:27:00,3.36,12620.0,France
538471,20725,LUNCH BAG RED RETROSPOT,7,2023-11-17 17:27:00,1.7,12531.0,Spain
538790,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-11-17 17:29:00,2.97,12578.0,France
538580,22622,BOX OF VINTAGE ALPHABET BLOCKS,11,2023-11-17 17:35:00,9.52,12547.0,United Kingdom
539197,84879,ASSORTED COLOUR BIRD ORNAMENT,21,2023-11-17 17:37:00,1.78,12637.0,United Kingdom
540945,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2023-11-17 17:40:00,3.46,13011.0,United Kingdom
539592,23203,JUMBO BAG VINTAGE DOILY,4,2023-11-17 17:40:00,4.45,12693.0,United Kingdom
541328,23355,HOT WATER BOTTLE KEEP CALM,9,2023-11-17 17:42:00,4.72,13122.0,United Kingdom
539169,21034,REX CASH+CARRY JUMBO SHOPPER,22,2023-11-17 17:54:00,1.24,12634.0,United Kingdom
539086,21034,REX CASH+CARRY JUMBO SHOPPER,15,2023-11-17 17:57:00,1.21,12620.0,France
539799,23355,HOT WATER BOTTLE KEEP CALM,7,2023-11-17 17:58:00,4.91,12723.0,United Kingdom
539086,21034,REX CASH+CARRY JUMBO SHOPPER,8,2023-11-17 17:59:00,1.3,12620.0,France
538520,23355,HOT WATER BOTTLE KEEP CALM,16,2023-11-17 17:59:00,4.78,12538.0,Italy
540221,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2023-11-17 18:10:00,2.65,12804.0,United Kingdom
539941,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2023-11-17 18:11:00,1.81,12743.0,Germany
538353,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2023-11-17 18:11:00,3.42,12512.0,United Kingdom
541373,22633,HAND WARMER UNION JACK,10,2023-11-17 18:14:00,1.84,13136.0,United Kingdom
538956,47566,PARTY BUNTING,1,2023-11-17 18:15:00,5.09,12603.0,Spain
539924,20725,LUNCH BAG RED RETROSPOT,22,2023-11-17 18:16:00,1.72,12741.0,Channel Islands
539043,22745,POPPY'S PLAYHOUSE BEDROOM,23,2023-11-17 18:19:00,2.26,12614.0,United Kingdom
539799,22633,HAND WARMER UNION JACK,10,2023-11-17 18:23:00,1.82,12723.0,United Kingdom
539592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2023-11-17 18:23:00,2.45,12693.0,United Kingdom
540368,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-11-17 18:43:00,4.24,12846.0,Spain
540070,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2023-11-17 18:43:00,3.4,12762.0,United Kingdom
539169,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2023-11-17 18:45:00,0.58,12634.0,United Kingdom
538072,20727,LUNCH BAG BLACK SKULL,2,2023-11-17 18:49:00,1.73,12471.0,Germany
538087,47566,PARTY BUNTING,10,2023-11-17 18:51:00,5.14,12472.0,Switzerland
541560,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2023-11-17 18:54:00,4.06,13191.0,Germany
538549,22633,HAND WARMER UNION JACK,14,2023-11-17 18:59:00,1.78,12542.0,Netherlands
540945,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2023-11-17 19:01:00,3.27,13011.0,United Kingdom
538790,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2023-11-17 19:03:00,2.51,12578.0,France
539859,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2023-11-17 19:05:00,1.74,12732.0,United Kingdom
539351,23298,SPACEBOY LUNCH BOX,3,2023-11-17 19:07:00,2.06,12660.0,Portugal
538303,22745,POPPY'S PLAYHOUSE BEDROOM,16,2023-11-17 19:08:00,2.13,12505.0,Netherlands
540497,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2023-11-17 19:08:00,4.39,12883.0,United Kingdom
541328,23298,SPACEBOY LUNCH BOX,22,2023-11-17 19:19:00,1.98,13122.0,United Kingdom
539409,71053,WHITE METAL LANTERN,2,2023-11-17 19:21:00,3.48,12668.0,Spain
539086,23203,JUMBO BAG VINTAGE DOILY,8,2023-11-17 19:22:00,4.18,12620.0,France
539425,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2023-11-17 19:23:00,3.02,12671.0,Netherlands
541028,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2023-11-17 19:25:00,3.71,13035.0,United Kingdom
540770,84978,HANGING HEART JAR T-LIGHT HOLDER,19,2023-11-17 19:27:00,1.52,12957.0,Switzerland
539721,23355,HOT WATER BOTTLE KEEP CALM,13,2023-11-17 19:31:00,4.79,12711.0,United Kingdom
539941,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-11-17 19:35:00,3.34,12743.0,Germany
540394,84406B,CREAM CUPID HEARTS COAT HANGER,15,2023-11-17 19:35:00,2.67,12855.0,Netherlands
538087,47566,PARTY BUNTING,24,2023-11-17 19:39:00,5.28,12472.0,Switzerland
539625,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2023-11-17 19:39:00,3.27,12698.0,Spain
539592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2023-11-17 19:44:00,2.44,12693.0,United Kingdom
538520,22632,HAND WARMER RED POLKA DOT,10,2023-11-17 19:45:00,1.95,12538.0,Italy
539128,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2023-11-17 19:47:00,3.58,12628.0,United Kingdom
539799,23355,HOT WATER BOTTLE KEEP CALM,24,2023-11-17 19:47:00,5.07,12723.0,United Kingdom
540221,23298,SPACEBOY LUNCH BOX,22,2023-11-17 19:50:00,2.08,12804.0,United Kingdom
539721,71053,WHITE METAL LANTERN,15,2023-11-17 19:57:00,3.25,12711.0,United Kingdom
541258,22752,SET 7 BABUSHKA NESTING BOXES,15,2023-11-18 08:02:00,8.13,13100.0,United Kingdom
538510,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2023-11-18 08:04:00,3.46,12536.0,United Kingdom
541354,21212,PACK OF 72 RETROSPOT CAKE CASES,21,2023-11-18 08:07:00,0.56,13131.0,Italy
538844,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-11-18 08:10:00,1.44,12585.0,United Kingdom
538510,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2023-11-18 08:11:00,4.29,12536.0,United Kingdom
539851,22632,HAND WARMER RED POLKA DOT,17,2023-11-18 08:21:00,1.76,12730.0,Netherlands
538480,23203,JUMBO BAG VINTAGE DOILY,10,2023-11-18 08:21:00,3.97,12532.0,Switzerland
538351,20727,LUNCH BAG BLACK SKULL,6,2023-11-18 08:28:00,1.59,12511.0,Portugal
539581,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-11-18 08:32:00,4.32,12691.0,EIRE
538351,22633,HAND WARMER UNION JACK,16,2023-11-18 08:33:00,1.99,,Portugal
538351,22748,POPPY'S PLAYHOUSE KITCHEN,14,2023-11-18 08:34:00,2.25,12511.0,Portugal
540911,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2023-11-18 08:37:00,2.06,13001.0,United Kingdom
541049,23355,HOT WATER BOTTLE KEEP CALM,13,2023-11-18 08:39:00,5.02,13042.0,United Kingdom
541258,20727,LUNCH BAG BLACK SKULL,9,2023-11-18 08:51:00,1.65,13100.0,United Kingdom
541058,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2023-11-18 08:53:00,3.76,13044.0,United Kingdom
539842,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-11-18 09:04:00,1.61,12730.0,Netherlands
540911,20727,LUNCH BAG BLACK SKULL,16,2023-11-18 09:06:00,1.76,13001.0,United Kingdom
539842,71053,WHITE METAL LANTERN,12,2023-11-18 09:10:00,3.59,12730.0,Netherlands
539753,21034,REX CASH+CARRY JUMBO SHOPPER,4,2023-11-18 09:14:00,1.21,12717.0,United Kingdom
541164,21034,REX CASH+CARRY JUMBO SHOPPER,9,2023-11-18 09:15:00,1.34,13075.0,United Kingdom
539968,22752,SET 7 BABUSHKA NESTING BOXES,11,2023-11-18 09:17:00,7.59,12747.0,Italy
541354,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-11-18 09:20:00,2.43,13131.0,Italy
